companyID,mID,name
7700,3329456,Midnight Crew
7701,0287963,Centre national du cinéma et de l'image animée (CNC)
7702,0287963,Les Aventuriers de l'Image
7703,2062677,Sony Pictures Digital
7704,1024923,n-Space
7705,1024923,Krome Studios
7706,1024923,LucasArts Entertainment Company
7707,9893250,Crimple Beck
7708,0074686,Imp.Ex.Ci.
7709,0499410,British Broadcasting Corporation (BBC)
7710,6468792,Syon Media
7711,0114746,Classico
7712,3324184,Black Dog Films
7713,3324184,Tavistock Productions
7714,1176740,Edward Saxon Productions (ESP)
7715,0083944,Anabasis N.V.
7716,0083944,Elcajo Productions
7717,5198068,Cartoon Saloon
7718,5198068,Mélusine Productions
7719,16043214,True Brand Entertainment
7720,16043214,Access Media Group
7721,16043214,Janicek Entertainment
7722,1017464,MP Productions
7723,0052820,Vogue Pictures
7724,7194490,Joio
7725,11348232,Film Bridge International
7726,12592252,Invisible Narratives
7727,3766354,Hill District Media
7728,5164432,New Leaf Literary & Media
7729,1544572,Walt Disney Home Entertainment
7730,1544572,Keystone Entertainment
7731,1544572,Key Pix Productions
7732,0098320,Universal City Studios
7733,0098320,Carolco International N.V.
7734,0341543,Alligator Jesus
7735,0341543,J.Rose Productions
7736,0341543,Wolf Tracer Studios
7737,7748244,TAFF Pictures
7738,6852872,AG Studios
7739,2175535,Necrostorm
7740,1232047,Voice Box Productions
7741,1232047,a.k.a. Cartoon
7742,9641192,Dynamo
7743,14036602,Good Thing Production Company
7744,14036602,GoodThing Productions
7745,0091080,Terror Films Inc.
7746,8192134,Double Infinity Productions
7747,0387541,VIP 2 Medienfonds
7748,2298394,Bethsabée Mucho
7749,2298394,Disruptive Films
7750,0319531,Mosaic Film Group
7751,0319531,Revere Pictures
7752,0319531,Will & Company
7753,0815220,7 Studios
7754,1727388,Sycamore Pictures
7755,1727388,The Walsh Company
7756,5226192,Red Band Films
7757,5226192,Scotchworthy Productions
7758,5226192,The Line Film Company
7759,5523010,Canadian Film or Video Production Services Tax Credit (PSTC)
7760,0082537,Humongous Films
7761,0082537,Manesco Films
7762,2402101,Cuatro Plus Films
7763,0066982,Anglo-EMI
7764,0066982,Frank Godwin Productions
7765,1082109,Appendix Productions
7766,1082109,Warpath
7767,0426767,Great Western Entertainment
7768,4411618,Thats Hollywood
7769,0107745,Harlech Television (HTV)
7770,0067093,The Mirisch Production Company
7771,0067093,Cartier Productions
7772,0120478,JLT Productions
7773,0357718,Ministry of Motion (MOM)
7774,0274309,Baby Cow Productions
7775,9786896,Headache Films
7776,9786896,Implanted Films
7777,9786896,Mad Street Motion Pictures
7778,0822833,Agrupación de Cine 001 AIE
7779,0822833,Castafiore Films
7780,0052618,Metro-Goldwyn-Mayer (MGM)
7781,9286908,Maxo
7782,9286908,Savage Films
7783,0067741,Metro-Goldwyn-Mayer (MGM)
7784,0067741,Shaft Productions
7785,7782164,Zieglerfilm Köln
7786,0816562,Walt Disney Feature Animation
7787,2459156,Heretic Films
7788,2459156,Scorched Films
7789,0190374,Sweetpea Entertainment
7790,4139124,Monkeypaw Productions
7791,0424205,Nord-Ouest Films
7792,0039941,Michael Curtiz Productions
7793,8723216,ABS-CBN Film Productions
7794,8723216,Cre8 Productions
7795,8723216,Star Cinema
7796,6317762,Big Swing Productions
7797,6317762,Rolling Pictures
7798,6317762,The Arlook Group
7799,0106323,Steiner Films
7800,3278540,SPR Media
7801,3278540,Affirmative Entertainment
7802,0960140,Toneplus Animation Studios
7803,0077304,Grenadier Films
7804,0379976,Montfort Producciones
7805,2467046,Stoney Lake Entertainment
7806,8260226,Chaz Productions
7807,8260226,Artémis Productions
7808,8707374,Cognetti Films
7809,2781516,The Coup Company
7810,2781516,Echolands Creative Group
7811,0118829,Turner Feature Animation
7812,0160521,Anime International Company (AIC)
7813,0160521,Idol Company
7814,0160521,Tatsunoko Production
7815,0462485,Poultry Productions LLC
7816,4995790,Essential Filmproduktion GmbH
7817,0117802,Doug Liman Productions
7818,0117802,Independent Pictures (II)
7819,0117802,The Alfred Shay Company Inc.
7820,0090151,Media Ventures
7821,0176694,Arteam Produkciós Iroda
7822,0112045,Gekko Film Corp.
7823,0112045,Mike and Bill Productions
7824,0103243,London Weekend Television (LWT)
7825,0218871,Les Cinémas de la Zone
7826,0218871,Centre national du cinéma et de l'image animée (CNC)
7827,0218871,Flagrant Délit Productions
7828,1190080,Farewell Productions
7829,2815072,Kilburn Media
7830,1703199,Twin Engine Films
7831,0219965,Metro-Goldwyn-Mayer (MGM)
7832,14209560,Sithara Entertainments
7833,5688068,Colleen Camp Productions
7834,5688068,White Knight
7835,0096087,Blue Jean Cop
7836,0892791,Pacific Data Images (PDI)
7837,0053454,HarBel Productions
7838,1225822,F+A Productions
7839,0351817,Eisei Gekijo
7840,0351817,Nippon Shuppan Hanbai (Nippan) K.K.
7841,4915318,FilmBros
7842,2140619,Apartment Two
7843,3501062,Marza Animation Planet
7844,0072933,Trinacra Films
7845,0072933,Orphée Arts
7846,0072933,Parafrance Films
7847,2944198,Fella Films
7848,2944198,Northern Ontario Heritage Fund
7849,0050197,Amex Productions
7850,0050197,Frank Melford-Jack Dietz Productions
7851,6968614,Nuyorican Productions
7852,15441076,Revoroot
7853,0488604,Canal+ España
7854,14473896,TRT
7855,0072732,Wellborn
7856,0073343,The Movie Company Pty. Ltd.
7857,2318625,M7200 Productions
7858,2318625,Israel Film Fund
7859,0279331,Cosmic Pictures
7860,0279331,IM Filmproduktion
7861,0101206,Laurel Productions
7862,0101206,Laurel-King Inc.
7863,5687334,Les Compagnons du Cinéma
7864,5687334,La Classe Américaine
7865,3219670,Plotdigger Films
7866,3219670,Penny Spent Films
7867,3219670,Illusions Unlimited Films
7868,4194558,Moody Independent
7869,15536118,Creative England
7870,1764234,1984 Private Defense Contractors
7871,0060827,AB Svensk Filmindustri
7872,0110612,Cité Films
7873,0078879,NF Geria III-Produktion München
7874,0758781,Seed Productions
7875,4294052,Licri
7876,0063991,Nautilus Productions
7877,0145529,Edgewood Studios
7878,9016974,Pfaff & Pfaff Productions
7879,9016974,Love & Death Productions (LDP)
7880,15484476,Arriska Films
7881,15484476,Nakatomi Films
7882,17521612,Access Entertainment
7883,17521612,British Film Institute (BFI)
7884,1655461,Wild Pictures
7885,1655461,Defiant Pictures
7886,0079367,Aspen Film Society
7887,0087332,Delphi Films
7888,0087332,Black Rhino Productions
7889,3980364,Playdead Studios
7890,0091618,A+E Networks
7891,0091618,British Broadcasting Corporation (BBC)
7892,1436568,Mediapro Studios
7893,1436568,Motion Picture Corporation of America (MPCA)
7894,1436568,Rodin Entertainment
7895,8480678,Luminescence
7896,0080596,Vortex Productions
7897,0089893,Famous Films (II)
7898,2167202,After Dark Films
7899,0180073,Walrus & Associates
7900,10468596,Atlus
7901,1823672,Media Rights Capital (MRC)
7902,0104418,Goodman / Rosen Productions
7903,0104418,Josa
7904,1220213,Dark Eye Entertainment
7905,1220213,Leomax Entertainment
7906,0364556,Kismet Entertainment Group
7907,0058089,Production Artistique et Cinématographique (PAC)
7908,0058089,Société Nouvelle des Établissements Gaumont (SNEG)
7909,0058089,Produzioni Cinematografiche Mediterranee (PCM)
7910,0089908,BMI (No. 9) Ltd.
7911,0089908,Oz Productions Ltd.
7912,0460672,Class IV Productions
7913,0460672,Six Lives Films
7914,0231448,CineWild
7915,0080731,Braun Entertainment Group
7916,0080731,Playboy Enterprises
7917,1620680,Legend3D
7918,3205394,British Broadcasting Corporation (BBC)
7919,0053247,Du Maurier-Guinness
7920,9850064,Maoyan Entertainment
7921,0118742,Stewart Pictures
7922,0118742,Pacific Motion Pictures
7923,0105070,Gernert/Garroni Production
7924,0135659,Greengrass Productions
7925,0135659,Mark Carliner Productions
7926,0135659,Rainfall Productions
7927,12953548,Shebin Backer Productions
7928,12953548,Stuck Cows
7929,2769184,Monkeys & Parrots
7930,0115561,IMA Productions
7931,2980708,Room 215 Productions
7932,1398923,LL Productions
7933,1398923,Storm Productions
7934,1291566,Fuzzy Logic Pictures
7935,0393635,Primal Pictures
7936,0393635,Afraid of the Dark
7937,11832046,Spin Master Entertainment
7938,1815717,1976 Productions
7939,0244870,Space Shower TV
7940,0073822,Sveriges Radio
7941,1326972,China Film Group Corporation (CFGC)
7942,0062544,Ducovny Productions
7943,0120461,Moritz Original
7944,0062207,Oakhurst Productions
7945,0237534,Metropolitan Filmexport
7946,12572040,British Film Institute (BFI)
7947,0494271,Manigolda Film
7948,3845670,Finecut
7949,3845670,Movic Comics
7950,3845670,Studio Dadashow
7951,0102526,Jacmac Films
7952,4887384,Hi-Rez Studios
7953,3544008,Hamster Film
7954,3544008,Hands-on Producers
7955,3544008,Norddeutscher Rundfunk (NDR)
7956,6327570,Qualia Animation
7957,2131579,Pachamama Films
7958,0954990,Arthur Cohn Productions
7959,0490087,Film & Entertainment VIP Medienfonds 4 GmbH & Co. KG (I)
7960,0164003,Banyan Tree
7961,0099822,BBK Productions
7962,0099822,Coastline Partners
7963,0099822,MCA Television Entertainment (MTE)
7964,12496904,Guerrilla Games
7965,0400347,Alian Girls Films
7966,0400347,Decoys Production
7967,1405412,Motion Picture Corporation of America (MPCA)
7968,0485154,Disruptive Media
7969,0117665,Astoria Films
7970,5574078,BeamScreen Productions
7971,5574078,Zemrak Pirkle Productions
7972,5580390,Double Dare You (DDY)
7973,2720826,Anomaly Entertainment
7974,2720826,Kylin Pictures
7975,0381341,Kisses and Caroms Productions
7976,0381341,PovertyWorks
7977,0080846,Incorporated Television Company (ITC)
7978,0080846,Marcel/Robertson Productions Limited
7979,0080846,Chips Productions
7980,0057254,Joel Productions
7981,1296899,Exclusive Film Distribution
7982,13676928,The Workhouse Picture Company
7983,0079168,American Cinema Productions
7984,14680796,Televisión Federal (Telefe)
7985,5997666,New Amsterdam Film Company
7986,5538800,Adicta Films
7987,10081762,Way Feature Films
7988,10081762,Film i Skåne
7989,0076593,Bobbs-Merrill
7990,0076593,International Telephone and Telegraph Corporation
7991,0076593,Lester Osterman Productions
7992,0353969,Muhan Investment
7993,0063013,Adel Productions
7994,0063013,Mid-Atlantic Film (Holdings)
7995,0082648,Incorporated Television Company (ITC)
7996,0082648,Wrather Productions
7997,8008948,Diamond Film Productions
7998,8008948,Eone Entertainment
7999,0301357,Westdeutscher Rundfunk (WDR)
8000,2250282,Italian Dreams Factory
8001,1410295,Limelight International Media Entertainment
8002,1410295,Goldrush Entertainment
8003,0085918,Western International Pictures Inc.
8004,1623789,Nintendo DS
8005,0095599,Metro-Goldwyn-Mayer (MGM)
8006,0095599,Michael Levy Enterprises
8007,6528290,Convergence Entertainment
8008,6528290,Sola Entertainment
8009,0103110,Film Par Film
8010,0103110,Divali Films
8011,10771232,Dustin Mills Productions
8012,3896102,Generalitat de Catalunya - Departament de Cultura
8013,3896102,Gree Products
8014,4077584,Aspekt Telefilm-Produktion GmbH
8015,1706620,SnowPiercer
8016,5170810,Inside Producción
8017,5170810,Grand Piano Productions
8018,9102084,The Department of Special Projects
8019,9102084,Enigma Ace Films
8020,1155592,Discovery Films
8021,1155592,BBC Storyville
8022,0220238,Stu Segall Productions
8023,0220238,The Sci-Fi Channel
8024,1272886,Morocco Junction Pictures
8025,1272886,Deviant Films
8026,1272886,1812 Productions
8027,0119305,Lakeshore International
8028,0050803,Julian Wintle Productions
8029,13776460,Studio Taeyou
8030,13776460,Viu
8031,8110246,AllyCat Entertainment
8032,0021331,Vicomte de Noailles
8033,0408985,Last Holiday Productions
8034,12985010,Headless Films
8035,12985010,Conducive Productions
8036,12985010,MindBender Entertainment
8037,0216882,Golden Films
8038,1606384,SK Planet
8039,0498318,The CW Network (The CW)
8040,0318292,Altavista Films
8041,0318292,Videocine
8042,11918288,Hillbilly Films
8043,15321376,Creativ Studios
8044,16087866,Mobra Films
8045,0059170,Eve Productions
8046,0059170,BIGBALDHEAD / BBHFILMS
8047,0110366,King World Entertainment
8048,0115751,Argus Film Produktie
8049,7979510,Hub Project
8050,3540136,Beijing Dengfeng International Culture Communications Company
8051,3540136,China Film Channel
8052,8760280,Red Sky Studios
8053,8760280,Nook Lane Entertainment
8054,8760280,MK1 Productions
8055,9242528,New Mandate Films
8056,13636038,Altitude Television
8057,0067580,La Folie des Hommes
8058,0067580,Pink Pictures Ltd.
8059,10068544,Kinema Citrus
8060,4129870,Bank Street Films
8061,4129870,Supermarché
8062,3107166,Adrenaline Entertainment
8063,3107166,1821 Pictures
8064,0044030,Metro-Goldwyn-Mayer (MGM)
8065,14034966,Fictive
8066,14034966,NEOPA
8067,0111407,Beyond Films Limited
8068,0060955,John Frankenheimer Productions Inc.
8069,0060955,Gibraltar Productions
8070,0913951,HJB Filmproduktion
8071,0913951,Bussard
8072,0913951,Brooklyn Independent Studios
8073,0071282,Royce Smeal Film Productions
8074,0071282,Salt-Pan
8075,0071282,The Australian Film Development Corporation
8076,11703710,Carnival Film & Television
8077,14088994,Rock My Soul Productions
8078,12680508,Bad Theology
8079,12680508,Relic Pictures
8080,0069050,Benchmark
8081,0083336,King-Hitzig Productions
8082,0940642,KM Culture Co.
8083,0940642,REALise
8084,0073166,Sunchild Productions
8085,0073166,Les Films Armorial
8086,3640382,Metro-Goldwyn-Mayer (MGM)
8087,0064048,Ram Ltd.
8088,6539992,Blitz Films
8089,6539992,La Costa Productions
8090,6539992,Wild League Productions
8091,0464141,Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)
8092,0464141,Generalitat de Catalunya - Institut Català de les Indústries Culturals (ICIC)
8093,5856858,Zendaya
8094,0334874,Bentley Productions
8095,11286314,Province of British Columbia Production Services Tax Credit
8096,7759130,AZ Film Studios
8097,7759130,Aroma Studios
8098,7759130,Master Key Production
8099,6643972,Aurora Alliance Films
8100,6643972,Hamilton Entertainment
8101,6643972,Kungfuman Culture Media
8102,0172669,Komodo Film Productions Pty. Ltd.
8103,0172669,Scanbox Asia Pacific Ltd.
8104,0044509,Hal Wallis Productions
8105,4034354,Astrakan Films
8106,0120271,Kan Zamia-a
8107,0120271,Polaris Pictures
8108,0261311,Lolafilms
8109,0261311,Vía Digital
8110,0072263,Filibuster Films
8111,0072263,COMECI
8112,0108308,Clearwater Holdings
8113,0108308,GH Pictures
8114,3278810,JDOG Films
8115,11743610,Civic Center Media
8116,0090798,British Film Institute (BFI)
8117,0090798,Channel Four Television
8118,0068236,Produzioni Europee Associate (PEA)
8119,7534328,Wild Dream Films
8120,0104135,Motion Picture Corporation of America (MPCA)
8121,2980152,Vertical Entertainment
8122,0486578,The Story Company
8123,3236120,Two Flints
8124,3236120,Northern Lights Films
8125,0179061,Canada Television and Cable Production Fund License Program (CTCPF)
8126,0179061,Canadian Film or Video Production Tax Credit (CPTC)
8127,0179061,Canadian Television Fund
8128,0052718,Universal International Pictures (UI)
8129,0245712,Zeta Film
8130,0348333,L.I.F.T. Production
8131,0430674,Comet Film Produktion GmbH
8132,6434368,Al-One Production & Strategy
8133,6434368,Ministero dei Beni e delle Attività Culturali e del Turismo (MiBACT)
8134,6434368,AL ONE S.r.l.
8135,0233084,Big Bear Films
8136,10515526,Soda Films
8137,10515526,Spotless Films
8138,0427229,Failure to Launch Productions
8139,0298491,SF Bio
8140,0483168,Pandemic Production
8141,0038991,The Haig Corporation
8142,2147999,Tringular Films Company
8143,0085101,David Wolper-Stan Margulies Productions
8144,0085101,Edward Lewis Productions
8145,13299052,A Havish Production
8146,13299052,A Studios
8147,5161658,Digital Idea
8148,3414510,Warhorse Studios
8149,1536048,Semtex Films
8150,1959526,M-80 Films
8151,0102250,L.A. Films
8152,0054189,Robert et Raymond Hakim
8153,0054189,Paritalia
8154,0435528,H2F Entertainment
8155,0040636,Universal International Pictures (UI)
8156,6856242,Cloudy Productions
8157,0246460,Metro-Goldwyn-Mayer (MGM)
8158,2241676,SundanceTV
8159,2241676,British Broadcasting Corporation (BBC)
8160,0475998,Big Idea Productions
8161,0475998,Starz Animation
8162,11576692,Middle East Broadcasting Centre (MBC)
8163,4305148,Autumn Productions
8164,4305148,Monofonus Press
8165,5700672,RedPeter Film
8166,2820852,Media Rights Capital (MRC)
8167,2820852,China Film Group Corporation (CFGC)
8168,2599716,China Film Group Corporation (CFGC)
8169,2599716,China Vision Group
8170,0099395,Bonded Filmworks
8171,0099395,Orpheus Pictures
8172,0096098,Century Park Pictures
8173,0245429,Nippon Television Network (NTV)
8174,2570858,British Film Institute (BFI)
8175,1696192,Billionfold
8176,6003368,Base Camp ATl.
8177,2325977,Fastnet Films
8178,2325977,Dragonfly Pictures
8179,0285492,Ghost Logic
8180,0052646,Rex Carlton Productions
8181,0258273,Blow Up Pictures
8182,0104822,Pierre David Entertainment
8183,3181822,Smart Entertainment
8184,0094834,Gaucamolle Pictures
8185,0094834,Phantom Productions
8186,2402129,Shane Brennan Productions
8187,8960382,Gopikrishna Movies
8188,8960382,UV Creations
8189,2051879,Start Media
8190,8521736,Netter Productions
8191,0084694,The International Picture Show Company
8192,0114658,Shooting Star Entertainment
8193,0051380,Woolner Brothers Pictures Inc.
8194,0159920,PolyGram Television
8195,0159920,ProSieben
8196,10838180,Venus Castina Productions
8197,1514041,Retro-juice Productions
8198,1514041,Atlantic Swiss Productions
8199,0297753,Chaman Productions
8200,0297753,TVA International
8201,5480782,Good Fortune Films
8202,5480782,Urban Factory
8203,5480782,Dezenove Som e Imagem
8204,10919304,Karma Media And Entertainment
8205,4682136,KGB Media
8206,4682136,Mar-Key Pictures
8207,4669986,Raindog Films
8208,1298721,Breakout Entertainment
8209,1298721,Chuck Williams Productions
8210,1298721,Prometheus Entertainment
8211,1264115,Level Path Productions
8212,1264115,Whitlow Films
8213,1264115,Trial Productions
8214,0076191,Quartet Productions
8215,0076191,Rosenberg-Gelfman Productions
8216,0942903,Metro-Goldwyn-Mayer (MGM)
8217,6912162,Siddharth Anand Pictures
8218,6912162,M! Capital Ventures
8219,11270054,La Loma Blanca Producciones Cinematográficas
8220,11270054,Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)
8221,1361566,Robot Communications
8222,0061113,Ministry of Education
8223,0318627,Davis Films / Impact Pictures
8224,0116213,Kopelson Entertainment
8225,0177448,British Broadcasting Corporation (BBC)
8226,1148200,Deon Taylor Enterprises
8227,1148200,Tiger Tail Entertainment
8228,8284230,Not the Funeral Home
8229,0058625,Toho Film (Eiga) Co. Ltd.
8230,0058625,Teshigahara Productions
8231,1268809,Cold Fusion Media Group
8232,1268809,Parallel Media
8233,1268809,Prodigy Entertainment
8234,0056241,Playfilm Productions
8235,13039148,Martin Prakkat Films
8236,0265752,Side Show Productions
8237,1454029,Reliance Film & Entertainment
8238,9059820,Studio Lambert
8239,3837842,Turkish Radio & Television (TRT)
8240,0410097,Crunk Pictures
8241,2639336,Little Wave Productions
8242,0090770,Republic Entertainment International
8243,0119280,BBC Scotland
8244,0119280,Irish Screen
8245,1640548,Lightstream Entertainment
8246,1640548,The Third Mind Pictures
8247,0104237,Nouvelles Éditions de Films (NEF)
8248,0104237,Skreba Films
8249,13603966,Pilot Wave Motion Pictures
8250,0456912,B.O.M. Film Productions Co.
8251,0146336,Canal+ Droits Audiovisuels
8252,0090967,Black Snake
8253,0099384,Maljack Productions
8254,10021858,Baby Octopus
8255,10021858,Giant Animation
8256,10021858,Toybox
8257,0061648,Metro-Goldwyn-Mayer (MGM)
8258,0061648,Vic Films Productions
8259,7243754,Left Films
8260,4460800,DMC Film
8261,4460800,Factory Fifteen
8262,6465742,Balboa Productions
8263,6465742,Brickell & Broadbridge International
8264,5304084,IndyVention
8265,5304084,LeanderVention
8266,0088258,Spinal Tap Prod.
8267,2759976,Incendo Productions
8268,2759976,Incendo 2012-03 Production
8269,0096565,Celador Productions
8270,0069421,Lea Film
8271,11777738,Asghar Farhadi Productions
8272,11777738,Centre national du cinéma et de l'image animée (CNC)
8273,0120321,ShadowCatcher Entertainment
8274,0120321,Welb Film Pursuits Ltd.
8275,3097204,Bwark Productions
8276,11016042,Endemol Shine North America
8277,11016042,Filmrights
8278,0247119,Paxson Entertainment
8279,1554092,Anchor Bay Films
8280,1554092,Quebec Film and Television Tax Credit
8281,0130121,Simian Films
8282,14872986,Honor of Kings
8283,13022022,Asahi Production
8284,3014212,Rough Draft Productions
8285,11729298,City on a Hill Productions
8286,11729298,Kingdom Story Company
8287,1758810,Another Park Film
8288,11667808,Blood Brothers Productions
8289,11667808,Cult Classic Horror
8290,9204204,Coop99 Filmproduktion
8291,15444704,Lgar
8292,15444704,Love Gets a Room
8293,1673734,Synergics Films
8294,1673734,Filmsters
8295,5362988,Acacia Filmed Entertainment
8296,5362988,Savvy Media Holdings
8297,5362988,The Fyzz Facility
8298,5842890,KNM
8299,0051150,Gramercy Pictures (II)
8300,11464826,Exposure Labs
8301,11464826,The Space Program
8302,7118596,4 Lions Films
8303,11908982,Eyevox
8304,2106550,Récifilms
8305,0372091,British Broadcasting Corporation (BBC)
8306,0437954,Carthago Films S.a.r.l.
8307,13349716,Niharika Entertainment
8308,15179396,Insurrection Media
8309,15179396,WarnerMedia
8310,0087983,Edgar J. Scherick Associates
8311,0087983,Metro-Goldwyn-Mayer (MGM)
8312,8400758,KA Film
8313,6820256,Pegasus Pictures
8314,13465140,GWave Productions
8315,13465140,Oops Doughnuts Productions
8316,0113736,Milenia Films
8317,10339052,Wishing Tree Productions
8318,0087798,Visto International Inc.
8319,7979142,Highland Film Group (HFG)
8320,7979142,WulfPak Productions
8321,0115086,All American Television
8322,0115086,Atlantis Films
8323,0115086,CanWest Global Communications
8324,2836628,A7SLE Films
8325,2836628,Boss Media
8326,14851374,Nolita Cinema
8327,14851374,Deadly Valentine
8328,14851374,Jour2Fête
8329,5761544,Capstone Global
8330,0072281,"Alexander, Michael and Ilya Salkind Productions"
8331,0072281,Film Trust S.A.
8332,0072281,Este Films
8333,2041488,Stunts Unlimited
8334,0120254,Nest Family Entertainment
8335,0120254,Rich Animation Studios
8336,0120254,Swan II LLC
8337,0482857,American Movie Classics (AMC)
8338,0482857,Butcher's Run Films
8339,0482857,One Upon a Time Films
8340,0106317,Bartleby
8341,0106317,Home Box Office (HBO)
8342,0081232,Cine Artist Film GmbH
8343,12915716,Retrophiles
8344,1857913,Juli Entertainment Media
8345,0095663,Bateman Company Productions
8346,0095663,Finnegan/Pinchuk Productions
8347,0095663,Lewis B. Chesler Productions
8348,0120520,Renaissance Dove
8349,10077034,Unstoppable Film and Television
8350,10077034,Pure Grass Films
8351,0086374,Lone Wolf McQuade Associates
8352,0991178,R&D TV
8353,0105569,F2
8354,0105569,Toshiba EMI
8355,0062426,BHE Films
8356,0062426,Crasto
8357,5562710,Immersive Pictures
8358,9805612,Fission Features
8359,9805612,Mastercut Pictures
8360,6356086,The Unicorn
8361,0107007,Esparza / Katz Productions
8362,5461428,Yellow Cote Productions
8363,5461428,Cmediany
8364,14961110,Hemisphere Entertainment
8365,14961110,The Long Game
8366,12994356,Studio Hamburg UK
8367,1075419,Emperor Dragon Movies
8368,1447500,Geetha Arts
8369,0084556,Arkoff International
8370,0095715,Hessischer Rundfunk (HR)
8371,7271588,Skyship Entertainment
8372,0119908,CineTel Pictures
8373,0389121,Cypress Point Productions
8374,6816388,"Three Feet Of Film,"
8375,3286560,FilmHaven Entertainment
8376,2210769,FilmTeam
8377,2210769,Origo Film Group
8378,0119256,Green Parrot
8379,1830713,Film Entertainment Services
8380,1830713,ICE Animations
8381,8168992,Iron Compass Entertainment
8382,0402158,Kairos
8383,3246908,Hammerhead Productions
8384,0077332,Aston Film
8385,0077332,Embassy Productions S.p.A.
8386,8223844,Studio Ponoc
8387,1748888,British Broadcasting Corporation (BBC)
8388,0048380,Orange Productions
8389,0373051,Mel's Cite du Cinema
8390,0053226,Remus
8391,9224288,Artemis
8392,9224288,Assemble Media
8393,11460580,Stoller Global Solutions
8394,0041699,Film Art Association
8395,1567448,Bocek Yapim
8396,1567448,Fida Film
8397,13069986,CalMaple
8398,13069986,Ethea Entertainment
8399,13069986,Wattpad
8400,3404158,Musa Productions
8401,0381111,Intuit Pictures
8402,0381111,Marmont Film Production
8403,7645334,Metro-Goldwyn-Mayer (MGM)
8404,6219314,Mt. Hollywood Films
8405,0079855,Upstate Murder Co.
8406,0092172,Frank & Stein Film Productions
8407,0107207,Hell's Kitchen Films
8408,4717402,Ankama
8409,5104362,HBO Polska
8410,0083255,Albina Productions S.a.r.l.
8411,0083255,Cinédéal
8412,0083255,Films A2
8413,8311958,Desvia
8414,8311958,Malbicho Cine
8415,1592281,Joe's Daughter
8416,11123012,Truth Entertainment (II)
8417,11123012,Team House Studios
8418,0303714,Metro-Goldwyn-Mayer (MGM)
8419,0083851,British Film Institute (BFI)
8420,0097262,Scotti Brothers Pictures (I)
8421,0097262,Les Productions RCB
8422,0218378,Alberta Foundation for the Arts
8423,3417756,La Ferme! Productions
8424,3417756,Pokeepsie Films
8425,3417756,Nadie es Perfecto
8426,7334528,Creators League Studio
8427,7334528,Pepsi Productions
8428,14833704,Frontier Developments
8429,14833704,Macpherson Productions
8430,10075650,IndyTgn
8431,0040798,Triangle Productions
8432,0116671,Frost Bite Films Ltd.
8433,0116671,Storyteller Films Ltd.
8434,0929632,Smokewood Entertainment Group
8435,3892384,Red Letter Media
8436,0062653,Pensylvania Academy of Fine Arts
8437,11390020,Writers Galaxy Studios
8438,6987770,Elevated Films (II)
8439,9239552,81 Produce
8440,9239552,Kadokawa Media House
8441,3344922,Ministero dei Beni e delle Attività Culturali e del Turismo (MiBACT)
8442,7981562,Oh! Brothers Production
8443,3110634,Milton Ventures Media
8444,3110634,5 Child Productions
8445,3110634,BKS Media
8446,0206226,New Oz Productions
8447,0206226,Red Horse Films
8448,0206226,Strand Releasing
8449,0320244,World of Wonder Productions
8450,1231583,Green Hat Films
8451,0435651,Tonik Productions
8452,0435651,Asis Productions
8453,0435651,Canada Film Capital
8454,0080116,Hayward-Fonda Productions
8455,0478125,Taurus Entertainment Company
8456,0478125,Creepy Film Productions
8457,7615302,Cambridge Picture Company
8458,1763303,Jerimaca Film
8459,1802197,Left Bank Pictures
8460,2824920,Marvel Knights
8461,0085318,Heat GBR
8462,0085318,Jensen Farley Pictures
8463,14151720,Melvin Childs Presents
8464,14151720,For The Love of Money
8465,14151720,Global View Entertainment
8466,0117407,Balboa Entertainment
8467,0193000,Su-Shan Productions
8468,1704573,Wind Dancer Productions
8469,19048750,Weigel Broadcasting Co.
8470,0182648,Carlton Television
8471,0082894,Metro-Goldwyn-Mayer (MGM)
8472,3307852,Fat Lemonade
8473,3307852,Anomic Imagery
8474,0087032,Arcafin B.V.
8475,13560574,MAD SOLAR
8476,0071150,Capitolina Produzioni Cinematografiche
8477,4156346,Cloud Imperium Games
8478,0094849,Seon Film Productions
8479,0338094,Doom Buggy Productions
8480,1146320,Sombrero Films
8481,1146320,Sombrero Productions
8482,1146320,Région Picardie
8483,0070832,Deutsche Film (DEFA)
8484,0166370,Infliction Films
8485,0097257,De Laurentiis Entertainment Group (DEG)
8486,0097257,Earth Girls
8487,0097257,Kestrel Films
8488,13443470,Tee and Charles Addams Foundation
8489,13443470,Glickmania
8490,6019206,Super Cool ManChu
8491,0217679,Museum
8492,1611224,Abraham Productions
8493,1571404,Absolut Vodka
8494,11816814,Blue Harp
8495,11816814,Film 44
8496,0395413,CMTB Animation
8497,0395413,Queensgate Productions
8498,0181038,MP Agency
8499,1663662,Double Dare You (DDY)
8500,3399896,Storm Alley Entertainment
8501,0361841,Blue Star Pictures
8502,0058557,Beaver Films
8503,0058557,Allied Film Makers (AFM)
8504,1376213,Entertainment Motion Pictures (E-MOTION)
8505,1376213,Matador Pictures
8506,0091544,Bergquist-Levy Productions
8507,0118248,Village Roadshow Pictures Television
8508,0119784,New Amsterdam Entertainment
8509,0119784,Stardust International
8510,1745689,Father Neptune Pictures
8511,14534992,Brave New Work
