nconst,primaryName,birthYear,deathYear
nm12654559,S. Radchenko,\N,\N
nm0889136,Aleksey Vanin,1924,2012
nm0974692,Mariya Kuznetsova,1950,\N
nm0610593,Leonid Mozgovoy,1941,\N
nm1162046,Mikhail Piotrovsky,\N,\N
nm0320428,David Giorgobiani,\N,\N
nm1162039,Aleksandr Chaban,1958,2005
nm1162004,Oleg Khmelnitsky,\N,\N
nm0651986,Alla Osipenko,1932,\N
nm0834230,Artyom Strelnikov,\N,\N
nm1162008,Tamara Kurenkova,\N,\N
nm0785106,Maksim Sergeev,1968,\N
nm0973575,Natalya Nikulenko,1964,\N
nm0749232,Elena Rufanova,1967,\N
nm0819051,Yelena Spiridonova,\N,\N
nm0030089,Konstantin Anisimov,\N,\N
nm0787697,Ilya Shakunov,\N,\N
nm1361787,Ji-Yeon Park,1980,\N
nm3865710,Jun-yeong Jang,\N,\N
nm2582160,Ji-heon Kim,\N,\N
nm1219733,Seong-min Kim,\N,2016
nm4375403,Suh Won Oh,\N,\N
nm3071848,Kiki Sugino,1984,\N
nm1234301,Hyun-Ah Sung,1975,\N
nm1385922,Bryan Larkin,\N,\N
nm0914732,Jonathan Watson,\N,\N
nm1090590,James McCreadie,\N,\N
nm5906974,Sophie Stephanie Farmer,\N,\N
nm6586609,Andrew Parker,\N,\N
nm5695598,Holly Beattie,\N,\N
nm7758896,Katie Gilbourne,\N,\N
nm8336734,Max McCarthy,\N,\N
nm8336735,Ellen Keaveney,\N,\N
nm0337514,Sam Greco,\N,\N
nm0184083,Charlie Cousins,\N,\N
nm1035356,Neil Fanning,1967,\N
nm0176444,Paolo Contis,1984,\N
nm1832026,Archie Alemania,\N,\N
nm2965538,Beauty Gonzalez,\N,\N
nm4578232,Isabelle Daza,\N,\N
nm5196498,Elisse Joson,\N,\N
nm2082354,Sunshine Garcia,\N,\N
nm8131739,Analyn Barro,\N,\N
nm4866011,Aiko Climaco,\N,\N
nm0611644,Niño Muhlach,1971,\N
nm3567107,Kara Mitzki,\N,\N
nm1663591,Robert Antonio,\N,\N
nm13140641,Svetlana Jaloslos De Leon,\N,\N
nm13140642,Ronald Carbonel,\N,\N
nm13140643,Raland Del Rosario,\N,\N
nm6041454,Archie Daguinod,\N,\N
nm5127463,Jojie Arlanza,\N,\N
nm11094827,Beverly Bustria,\N,\N
nm13140644,Rey Mark Ruales,\N,\N
nm8841526,Grace Mumm,\N,\N
nm6665644,Kayla Stuhr,\N,\N
nm8481488,Candice Brown,\N,\N
nm4381014,Shannon Tarbet,1991,\N
nm11364108,Margherita Barbieri,\N,\N
nm11364109,Katya Bourvis,\N,\N
nm5186106,Rachel Maybank,\N,\N
nm11364111,Sophie Mergallyev,\N,\N
nm11364112,Sandy Nuttall,\N,\N
nm11364113,Amelia O'Hara,\N,\N
nm12144739,Alessandra Marie Perdichizzi,\N,\N
nm11364115,Alyshia Waite,\N,\N
nm11364116,Hannah Williams,\N,\N
nm10823901,Rose Alice,\N,\N
nm10823822,Louise Swayne,\N,\N
nm6866625,Christian Di Sciullo,\N,\N
nm8338783,Max Parker,\N,\N
nm3729045,Andrew David,\N,\N
nm0766309,Kenta Satoi,1957,\N
nm1090829,Kumiko Okae,1956,2020
nm1824116,Andrew Bevis,\N,\N
nm0545186,Joseph Marcell,1948,\N
nm0145102,Irán Castillo,1977,\N
nm1201322,Alfredo Herrera,\N,\N
nm2543223,Johanna Winkel,\N,\N
nm5531997,Nuria Gil,\N,\N
nm2537979,Christian Rummel,\N,\N
nm0032987,Juan Ignacio Aranda,\N,\N
nm7331094,Maria Antonieta Hidalgo,\N,\N
nm6390192,Evelia Di Gennaro,\N,\N
nm0737857,Patricia Rojas,\N,\N
nm3772776,Marcela Girón,\N,\N
nm8847472,Jesse Celedon,\N,\N
nm6211921,Simona Chirinos,\N,\N
nm7511512,Sarah Catherine Hook,\N,\N
nm5573198,Andrea Andrade,\N,\N
nm1343810,Paul Wilson,1967,\N
nm7675963,Melanie Brockmann Gaffney,\N,\N
nm0391214,Sarah Hollis,\N,\N
nm1131152,Marem Hassler,1978,\N
nm3428878,Jason T. Gaffney,\N,\N
nm7686597,Peter S. Adams,\N,\N
nm2050419,Rico Aragon,\N,\N
nm7675965,Vanessa Dunleavy,\N,\N
nm5345478,Taylor Murphy-Sinclair,1989,\N
nm3425029,Sylvia Batey Alcalá,\N,\N
nm3652172,Cheryl McMahon,\N,\N
nm7675966,Bill Kuhlman,\N,\N
nm6994625,David Singletary,\N,\N
nm7675967,David Craven,\N,\N
nm6799512,Alicia Zipp,\N,\N
nm7675968,Randy Divinski,\N,\N
nm7620176,Vineet Kakkar,\N,\N
nm7405415,Jitendra Barsiwal,\N,\N
nm0045124,Farida Dadi,\N,\N
nm0219946,Ramesh Deo,1929,2022
nm3794056,Usha Jadhav,\N,\N
nm7214046,Aarush Kumar,\N,\N
nm1882837,Nimai Bali,1959,\N
nm1650190,Sakshi Sem,\N,\N
nm7362994,Abhinav Sharma,\N,\N
nm4819281,Kunal Sharma,\N,\N
nm3101085,James Bierman,\N,\N
nm2942934,Cat Meacher,\N,\N
nm0638266,Danny Nussbaum,\N,\N
nm0151187,Jonathan Chan-Pensley,\N,\N
nm0770239,Simon Schatzberger,\N,\N
nm2178737,Eden Watson,1999,\N
nm0924916,Jacqueline White,1922,\N
nm0178055,George Cooper,1920,2015
nm0444740,Tom Keene,1896,1963
nm0243053,Marlo Dwyer,1915,1999
nm0128129,Don Cadell,\N,\N
nm7691398,Paul Alwright,\N,\N
nm7829016,Alan Clinch,\N,\N
nm5036075,Stephen Clinch,\N,\N
nm6287402,John Dalessandro,\N,\N
nm1588260,Damien Dempsey,\N,\N
nm4969183,Kyle Bradley Donaldson,\N,\N
nm2269998,Graham Earley,\N,\N
nm3412811,Maura Foley,\N,\N
nm4767264,Tristan Heanue,\N,\N
nm6651913,Fionna Hewitt-Twamley,\N,\N
nm7505257,Kristine Kenina,\N,\N
nm6855028,Alan Lennox,\N,\N
nm7691399,Ryan Lincoln,\N,\N
nm11342695,Yoo Je-Yoon,\N,\N
nm9687791,Seung-Wook Lee,\N,\N
nm9687792,Ye-Won Mun,\N,\N
nm6966413,Ah-yeon Oh,\N,\N
nm0948580,Jay Yoo,\N,\N
nm1601354,Genevieve Gaunt,1991,\N
nm6316754,Ranieri Menicori,\N,\N
nm9243253,Luigi De Mossi,\N,\N
nm9243254,Bernarda Valente,\N,\N
nm9243255,Alice Morgan,\N,\N
nm9243256,Danielle Mary Wilskow,\N,\N
nm2753029,Marc Richardson,\N,\N
nm9243257,Aliya Raphael,\N,\N
nm9243258,Antonio Di Gainmarco,\N,\N
nm7239576,Lavinia Parissi,\N,\N
nm1296459,Ivan Shaw,\N,\N
nm1296515,Rodney To,\N,\N
nm0448129,JoNell Kennedy,\N,\N
nm8618534,Miles McKenna,\N,\N
nm0298351,Stephon Fuller,1965,\N
nm0849578,A.J. Tannen,\N,\N
nm11436756,Ji Eun Hwang,\N,\N
nm6642474,Asia Jackson,1994,\N
nm5308173,Phillip Wampler,1999,\N
nm3570370,Isaac Jay,\N,\N
nm6447257,Ashleigh Morghan,\N,\N
nm4855108,Bevin Bru,1991,\N
nm5142193,A.J. Helfet,\N,\N
nm7246693,Billy Meade,\N,\N
nm3826487,Hunter Peterson,\N,\N
nm5460147,Catherine Tapling,\N,\N
nm8200087,Chelcie May,\N,\N
nm3929365,Amaka Obiechie,\N,\N
nm4913306,Sam Marra,\N,\N
nm4762944,Cooper Rowe,\N,\N
nm0349929,Marion Guyot,\N,\N
nm1273227,Amy Tipton,1980,\N
nm3804812,Kymoura Kennedy,\N,\N
nm5757534,Sean Flynn,\N,\N
nm4129684,Ashley White,\N,\N
nm0106237,Michael Bray,\N,\N
nm0858653,Colin Thomas,\N,\N
nm0567498,Brian McDermott,1934,2003
nm0640418,Lisa O'Connor,\N,\N
nm0676326,Anselm Peters,\N,\N
nm0945992,Kuei-Mei Yang,1959,\N
nm0497642,Kang-sheng Lee,1968,\N
nm0583964,Tien Miao,1925,2005
nm0510890,Hui-Chin Lin,\N,\N
nm0867231,Hsiang-Chu Tong,\N,\N
nm0475053,Kun-huei Lin,\N,\N
nm0155365,Shiang-chyi Chen,1969,\N
nm9378830,Daphne Han,\N,\N
nm9378831,Bo-Chin Wei,\N,\N
nm0947140,Chih-yen Yee,1959,\N
nm0523717,Yi-Ching Lu,1958,\N
nm0593312,Ella Mitchell,1937,\N
nm0942266,Carl Wright,1932,2007
nm0391884,Jessie Mae Holmes,1928,\N
nm0696121,Nicole Prescott,\N,\N
nm2153444,Khulan Chuluun,1985,\N
nm0838944,Honglei Sun,1970,\N
nm2480655,Aliya,\N,\N
nm2436486,He Qi,\N,\N
nm2506979,Ben Hon Sun,\N,\N
nm2399009,Ji Ri Mu Tu,\N,\N
nm2397271,Ayuur,\N,\N
nm2397241,Huntun Batu,1979,\N
nm2402502,Deng Ba Te Er,\N,\N
nm2397338,Bao Di,\N,\N
nm2400809,Su Ya La Su Rong,\N,\N
nm2439413,Sai Xing Ga,\N,\N
nm2442356,Tegen Ao,\N,\N
nm2463275,Zhang Jiong,\N,\N
nm2150452,Odnyam Odsuren,\N,\N
nm9456010,Clément Baronnet,\N,\N
nm6002720,Alexis Julemont,\N,\N
nm10087148,Stephan Fraser,\N,\N
nm6230425,Hayley Saywell,\N,\N
nm1629514,Kalin Kerin,\N,\N
nm10087150,Tamás Hagyuó,\N,\N
nm10087151,Madd'yz Dog Lollyta,\N,\N
nm10087152,Corfu,\N,\N
nm2439129,Paul Painter,\N,\N
nm1654712,Bénédicte Décary,\N,\N
nm3903790,François Bernier,\N,\N
nm1842328,Benoît McGinnis,\N,\N
nm1824287,François-Xavier Dufour,\N,\N
nm4145221,Anthony Huneault,\N,\N
nm4145232,Jody Hargreaves,\N,\N
nm4144190,Clara Palardy,\N,\N
nm0678363,Minou Petrowski,1931,2021
nm0376580,Robert Henderson,1904,1985
nm0760136,Sheridan Samples,\N,\N
nm0488710,Barbara Larsen,\N,\N
nm0008873,Tony Abou-Ganim,\N,\N
nm0620364,Gene Nakashita,\N,\N
nm0114096,Lewis Brown,\N,\N
nm0063956,Nicholas Bearde,\N,\N
nm0783354,Latrice Sellers,\N,\N
nm3071795,Dan Martino,\N,\N
nm4694096,Brian Breiter,\N,\N
nm9322934,Jordyn Utz,\N,\N
nm9479714,Sabrina Harris,\N,\N
nm11459222,Darrell Duane,1989,\N
nm2420124,Lisa Adams,1972,\N
nm1529042,Lori Gardner,\N,\N
nm0940070,Wallace Wood,\N,\N
nm0706028,Katrina Rae,\N,\N
nm0660321,Joe Paparone,1940,2021
nm0390892,Owen Hollander,\N,\N
nm0360253,William Hanna,1910,2001
nm0485764,Harry Lang,1894,1953
nm0160351,Marcia Christie,\N,\N
nm0546033,Robert Anthony Marcucci,1965,2003
nm0510002,Lorrie Lightle,\N,\N
nm0724200,Krystal Richards,\N,\N
nm0493623,Martin J. Layton,\N,\N
nm10229945,Chase Dillon,\N,\N
nm1986622,DeWanda Wise,\N,\N
nm3347140,Torrey B. Lawrence,1974,\N
nm1786432,Araxi Lindsey,\N,\N
nm0268872,Fatima Robinson,1971,\N
nm7788591,Jacobi Howard,\N,\N
nm3568951,Frederic Heidorn,1985,\N
nm2321082,Sandra Schreiber,1987,\N
nm5407367,Olivia Cavender,\N,\N
nm2584043,Carl Jensen IV,\N,\N
nm5425843,Sean Wesley,\N,\N
nm4411814,Cesar Garcia,\N,\N
nm4399103,Alexandria Stevens,\N,\N
nm4866394,Sylvie Cohen,\N,\N
nm3059946,Machelle Glassburn,\N,\N
nm1846353,Eric Zaklukiewicz,\N,\N
nm2532112,Mario Guzman,\N,\N
nm3910704,Cindy Eileen Johnson,\N,\N
nm5429280,Jason Mow,\N,\N
nm3196182,Rory Pierce,\N,\N
nm5424913,Mike Robbins,\N,\N
nm3059506,Brandon Shepard,\N,\N
nm5279057,Kodi Riddle,\N,\N
nm0453248,Buzz Kilman,1944,\N
nm0278052,Karen Finley,1956,\N
nm0814834,Mark Sorensen Jr.,1962,1993
nm0932061,Jeffrey Williamson,1965,\N
nm0322579,Charles Glenn,\N,\N
nm0891381,Ron Vawter,1948,1994
nm0848041,Lisa Talerico,\N,\N
nm0933156,Chandra Wilson,1969,\N
nm0923820,Ford Wheeler,\N,\N
nm0668510,Barbara Payton,1927,1967
nm0213174,Jennifer Dearman,\N,\N
nm0213173,Glyn Dearman,1939,1997
nm0767681,Edith Saville,1894,1987
nm8629326,Priyanka Moodley,\N,\N
nm2640351,Prateek Jain,\N,\N
nm3773554,Ali Zafar,1980,\N
nm8568885,Bobby Duggal,\N,\N
nm1979275,Angad Bedi,1983,\N
nm8738700,Darwin,\N,\N
nm2629754,Raj Bhansali,\N,\N
nm4770920,Sharic Sequeira,1992,\N
nm8414775,Dilip,\N,\N
nm6494739,Akanksha Gade,\N,\N
nm2419974,Ira Dubey,\N,\N
nm8738701,Richard Klein,\N,\N
nm8216309,Yashaswini Dayama,1994,\N
nm8683715,Anubhav Nanda,\N,\N
nm0536484,Judith Magre,1926,\N
nm0563254,Arthur Mazet,1989,\N
nm4808932,Lucas Prisor,1983,\N
nm5281306,Hugo Conzelmann,\N,\N
nm5255211,Stéphane Bak,\N,\N
nm0551488,Hugues Martel,\N,\N
nm1322224,Nicolas Beaucaire,\N,\N
nm3122122,Donald Ray Crockett,\N,\N
nm3123694,Samuel Davis,\N,\N
nm2466342,Brandon Deadwiler,\N,\N
nm2366107,Patrice Lee DeHart,\N,\N
nm1988863,Tod Fortner,\N,\N
nm2003890,Brian Hilton,1976,\N
nm1947369,Tyler House,\N,\N
nm0425584,Kurt Johnson,\N,\N
nm2106945,Shane Jacobsen,\N,\N
nm1569488,Kesha Bullard,\N,\N
nm3859945,Ian Hoch,\N,\N
nm1015406,Jack Paulson,\N,\N
nm0175355,Sean Connolly,\N,\N
nm7109041,Henry Burton,\N,\N
nm1647641,Dhimant Vyas,\N,\N
nm5011606,Sophie Laughton,\N,\N
nm4756197,Nia Medi James,\N,\N
nm0661910,Nick Park,1958,\N
nm2080406,Todd Christian Hunter,\N,\N
nm5764727,Sonya Krimsky,\N,\N
nm6501024,Koosha Yar,\N,\N
nm7735622,Michael St. Clair,\N,\N
nm6284809,Brekkan Spens,\N,\N
nm1679358,Beng Spies,\N,\N
nm0010306,Eric Acsell,1967,\N
nm0133433,Stephan Camus,\N,\N
nm0313538,Michael George,\N,\N
nm0018686,Richard Alexander,\N,\N
nm7842996,Michael John Treanor,\N,\N
nm1979095,Jennifer Matter,\N,\N
nm6599449,Cassie Bancroft,\N,\N
nm1936275,Hester Ruoff,\N,\N
nm0269698,Stephanie Fayerman,\N,\N
nm10019144,Daniel Larkai,\N,\N
nm5426470,Jamie Crew,\N,\N
nm10251159,Lauryn Ajufo,\N,\N
nm0908414,Jane Wall,1972,\N
nm1845671,Steve Moulton,1979,\N
nm12147817,Rebecca Field,\N,\N
nm0728771,Julie Ritter,\N,\N
nm1480709,Linda Bond,\N,\N
nm0817835,Patrick Spence-Thomas,\N,\N
nm1491498,Rosa Luxemburg,\N,\N
nm1482842,Dave Marsh,1950,\N
nm0646078,Ed Oldani,\N,\N
nm1488446,Dessa Stone,\N,\N
nm1489534,Marshall Tate,\N,\N
nm3209316,Samir Eid,\N,\N
nm3209786,Fred Abdenour,\N,\N
nm0104680,Jock Brandis,1946,\N
nm0559770,Danilo Mattei,\N,\N
nm0524364,Walter Lucchini,\N,\N
nm0727431,Miguel Ángel Rincón,\N,\N
nm0005653,Giovanni Bergamini,\N,\N
nm0685194,Perry Pirkanen,\N,\N
nm0129295,Niketa Calame-Harris,1980,\N
nm0494922,Zoe Leader,1949,2015
nm1907658,Felix Scott,\N,\N
nm5663459,James Nelson-Joyce,\N,\N
nm12256904,Tarek Hamite,\N,\N
nm11171941,Grace Bilik,\N,\N
nm12256905,Andrezj Kalka,\N,\N
nm4371266,Michael McFadden,\N,\N
nm12366935,Nouhe Hamady Bari,\N,\N
nm12366936,Saadna Hamoud,\N,\N
nm12366937,Mohamed Yeslem Mousse,\N,\N
nm12366938,Mohamed Abderrahmane Arava,\N,\N
nm12366939,Aly Deyde,\N,\N
nm10114213,El Hocine Aba,\N,\N
nm0067521,Baya Belal,\N,\N
nm12366940,Baba Mine,\N,\N
nm12366941,Lemrabott Zeine Sidamar,\N,\N
nm12366942,Yenje Abdellahi,\N,\N
nm1668540,Ralph Lawson,\N,\N
nm6784015,Bernard Pruvost,\N,\N
nm6784016,Philippe Jore,\N,\N
nm10977122,Julien Manier,\N,\N
nm0913341,Bryant Washburn,1889,1963
nm0595349,Prince Modupe,1901,\N
nm0627857,Jackie Newfield,\N,\N
nm0401792,Fred Humes,1896,1971
nm0607864,Edmund Mortimer,1874,1944
nm0867560,Fred 'Snowflake' Toones,1906,1962
nm4148579,Alli Chung,\N,\N
nm0206610,Timothy E. Day,1979,\N
nm0866083,Judy Toll,1958,2002
nm0433992,Wayne Kaatz,1957,\N
nm0767276,Colette Savage,1954,\N
nm0177241,Randall William Cook,\N,\N
nm0071985,Randy Bennett,\N,\N
nm0070166,Jonathan Benair,1950,1998
nm0176362,Louis Conti,\N,\N
nm0259166,Pat Ericson,\N,\N
nm1160306,Aris Servetalis,1976,\N
nm1390194,Christopher Kouros,1974,\N
nm1172134,Manos Gavras,1973,\N
nm5310403,Constantin Symsiris,1988,\N
nm11292000,Themis Eleni,\N,\N
nm6124428,Corinne Delacour,\N,\N
nm0617046,Alexandros Mylonas,\N,\N
nm0438689,Karyofyllia Karabeti,1957,\N
nm1348108,Christos Loulis,1976,\N
nm9951864,Babis Hawk Konstantinou,1980,\N
nm0874651,Nikitas Tsakiroglou,1938,\N
nm9950988,Stefania Kalomoiri,\N,\N
nm9646901,Petra Mavridi,\N,\N
nm0433605,Magnús Jónsson,\N,\N
nm3872927,Birna Rún Eiríksdóttir,\N,\N
nm1145532,Bergur Þór Ingólfsson,1969,\N
nm0045489,Þorsteinn Bachmann,1965,\N
nm0433598,Arnar Jónsson,1943,\N
nm3874822,Davíð Freyr Þórunnarson,\N,\N
nm2139325,Björn Stefánsson,\N,\N
nm5575161,Hjörtur Jóhann Jónsson,\N,\N
nm8910747,Ólöf Ragna Árnadóttir,\N,\N
nm2881834,Walter Grímsson,\N,\N
nm2777616,Birna Hafstein,\N,\N
nm0379304,Dofri Hermannsson,1969,\N
nm7782624,Elín Hall,\N,\N
nm1941271,Dawn Chubai,\N,\N
nm2657067,Chris Gailus,1967,\N
nm0863824,Debbie Timuss,\N,\N
nm0039494,Johnny Askwith,\N,\N
nm0229669,Alison Dobie,\N,\N
nm0109570,Stacy Brink,\N,\N
nm0372260,Kate Healey,\N,\N
nm0410601,Karen Isaaks,\N,\N
nm0544973,Christina Marazzo,\N,\N
nm1329657,Carl Byrd,1935,\N
nm2541665,Ellie Schwartz,\N,\N
nm1801489,Chloe Snyder,\N,\N
nm0603908,Cristina Moreno,1952,\N
nm0734916,Nancy Rodman,\N,\N
nm0486155,Kelly Lange,1937,\N
nm0563105,Mayte Garcia,1973,\N
nm2565939,Arwen,\N,\N
nm2565625,Frodo,\N,\N
nm2565618,Rohan,\N,\N
nm2565626,Stryder,\N,\N
nm0516665,Hannah Lochner,1993,\N
nm0528539,Simon Lyndon,1971,\N
nm0102771,Renée Brack,\N,\N
nm0685836,Gregory Pitt,\N,\N
nm0840161,Richard Sutherland,1971,\N
nm0242493,Andrew Dunn,\N,\N
nm0167315,Caleb Cluff,\N,\N
nm0376454,Hilton Henderson,\N,\N
nm0054885,Fred Barker,\N,\N
nm0167075,Alan Close,\N,\N
nm0696820,Carl Price,\N,\N
nm0833554,Mark Stratford,\N,\N
nm0334170,Kenny Graham,\N,\N
nm5054840,Catrinel Marlon,1985,\N
nm1120715,Rodica Lazar,1978,\N
nm3437701,Sabin Tambrea,1984,\N
nm0125663,Antonio Buíl,\N,\N
nm0898063,Agustí Villaronga,1953,\N
nm3950422,István Téglás,\N,\N
nm3778618,George Pistereanu,1990,\N
nm0844492,Julieta Szönyi,1949,\N
nm12640118,Kico Correa,\N,\N
nm3266223,Andrew A. Popescu,1980,\N
nm12640119,Bogdan Dumitrescu,\N,\N
nm12640120,Dorin Ceoarec,\N,\N
nm7058267,Liviu Chitu,\N,\N
nm0529025,Bruce Lyons,\N,\N
nm0568809,Hamish Gough,\N,\N
nm0923697,Mark Wheatley,\N,\N
nm0378633,Tony Herbert,\N,\N
nm0136436,Jessica Cardiff-Smith,\N,\N
nm0921773,Roy Wesney,\N,\N
nm0446554,Kathleen-Elizabeth Kelly,\N,\N
nm0767080,Jay Saussey,\N,\N
nm2050486,Charles Walker,\N,\N
nm0494423,Bill Le Marquand,\N,\N
nm0265611,Norman Fairley,\N,\N
nm0604922,Nancy Morgan,1949,\N
nm0736861,Elizabeth Rogers,1934,2004
nm0410631,Peter Isacksen,1954,\N
nm0728872,James Ritz,\N,\N
nm0915942,Robert Weaver,1953,\N
nm0388105,Stephanie Hodge,1956,\N
nm0430110,Michelle Fozounmayeh,\N,\N
nm0049963,Mary Baldwin,\N,\N
nm0623366,Raf Nazario,\N,\N
nm0290853,Bob Frank,1928,1999
nm0905818,Bruce Wagner,1954,\N
nm0578605,Steven Memel,1956,\N
nm0524347,Vincent Lucchesi,1934,\N
nm0045922,Tom Badal,\N,\N
nm0478782,Roger La Page,\N,\N
nm0376691,James Quincey Hendrick,\N,\N
nm6391442,Danny Hatchard,1991,\N
nm5431834,Nathan Clarke,\N,\N
nm4855231,John Samuel Kande,\N,\N
nm4259019,George Weightman,\N,\N
nm0357907,Ike Hamilton,\N,\N
nm0859246,Michael Thomas,1952,2019
nm0026822,Isabelle Anderson,\N,\N
nm0096823,Don Borisenko,1939,2014
nm0600466,David Moody,\N,\N
nm0095419,Ivan Bookman,\N,\N
nm10225996,Ambika Mod,\N,\N
nm6505048,Tom Durant Pritchard,1987,\N
nm4681344,Rosie Akerman,\N,\N
nm3679612,Phillipa Dunne,\N,\N
nm10862576,Michael Workeye,\N,\N
nm4571639,Agata Jarosz,\N,\N
nm4520008,Grace Cookey-Gam,\N,\N
nm2946760,Jesús Meza,\N,\N
nm8438061,Simone Bucio,\N,\N
nm6004385,Eden Villavicencio,\N,\N
nm9217335,Andrea Peláez,\N,\N
nm1804031,Oscar Escalante,\N,\N
nm9217336,Bernarda Trueba,\N,\N
nm2762408,Fernando Corona,\N,\N
nm0425539,Kenny Johnston,1968,\N
nm4409159,Sofía Sanz,\N,\N
nm4381629,Gabriel Chytry,\N,\N
nm9132567,Elizabeth Vermilyea,\N,\N
nm10218427,Sam Kazzi,\N,\N
nm1678610,Theodore Bouloukos,\N,\N
nm10665880,Bridgid Abrams,\N,\N
nm7035988,Leo DeFriend,\N,\N
nm5745096,Ryan Jennifer Jones,\N,\N
nm2382191,Jared Hacker,\N,\N
nm3614871,Scott Richey,\N,\N
nm10336679,Olivia Roldan,\N,\N
nm0606620,James T. Morris,\N,\N
nm0325499,Terry Golden,\N,\N
nm0434199,Thomas B. Kackert,\N,\N
nm0677439,Vito Peterson,\N,\N
nm0415327,Scott Jaeck,1954,\N
nm4508906,Meera Rohit Kumbhani,\N,\N
nm4257083,Scott Narver,\N,\N
nm2782402,Stephanie Allynne,1985,\N
nm1494536,Kirsten Vangsness,1972,\N
nm1983782,Timothy Nordwind,1976,\N
nm3783855,Kamilla Alnes,\N,\N
nm5524315,Drew Canan,\N,\N
nm1481011,Etienne Eckert,\N,\N
nm4471101,Brittney Deutsch,\N,\N
nm1249326,Harsh Vashisht,1967,\N
nm13130944,Gauri Rajput,\N,\N
nm2192551,Neha Bam,\N,\N
nm13370519,Sakshi Prajapati,\N,\N
nm10187139,Ayush Shrivastava,\N,\N
nm1751476,Lata Sabharwal,1945,\N
nm0958860,Prithvi Zutshi,\N,\N
nm12250799,Aashish Kaul,1963,\N
nm0156341,Sami Chester,\N,\N
nm0573934,Timothy McNeil,1958,\N
nm0839647,Laura Elena Surillo,\N,\N
nm0835231,Henry Strozier,\N,\N
nm0307775,Thomas Garner,\N,\N
nm0157952,Conroy Chino,\N,\N
nm0317516,Dan Gifford,\N,\N
nm1078583,Gilles Guillain,1982,\N
nm1232343,Marc Filipi,\N,\N
nm1233269,Laëtitia Lopez,\N,\N
nm1232821,Marc Jablonski,\N,\N
nm1232023,Christelle Dacosta,\N,\N
nm1235322,Franck Lemaitre,\N,\N
nm0702791,Philippe Quaisse,\N,\N
nm1235141,Jean-Claude Cavelier,\N,\N
nm1233182,Alexandre Le Balidec,\N,\N
nm0001769,Howard Stern,1954,\N
nm0704472,Robin Quivers,1952,\N
nm0217253,Gary Dell'Abate,1961,\N
nm0372971,Paul Hecht,1941,\N
nm0062520,Joe Bautista,1902,\N
nm0278166,Sam Finn,1893,1958
nm0741261,Bartholomew Rose,\N,\N
nm0633534,Felix Nobis,\N,\N
nm0681805,Josh Picker,\N,\N
nm0660924,Kiri Paramore,\N,\N
nm1112992,Gregg Palmer,\N,\N
nm0550975,Joshua Marshall,\N,\N
nm0927398,David Wieland,\N,\N
nm0085230,Craig Black,\N,\N
nm0933726,Kym Wilson,1973,\N
nm0189225,Matt Cross,\N,\N
nm5584130,Mark Poltimore,\N,\N
nm4198630,Vincent Montuel,\N,\N
nm3474217,Jai Rajani,\N,\N
nm5583909,Gursharan Chaggar,\N,\N
nm5584236,Edward Rising,\N,\N
nm3018694,Kimberly Barrios,\N,\N
nm2568657,Elisa Carricajo,\N,\N
nm4373314,Valeria Correa,\N,\N
nm3198515,Pilar Gamboa,1980,\N
nm3887345,Laura Paredes,\N,\N
nm1394133,Esteban Lamothe,1977,\N
nm5597875,Luciana Acuña,\N,\N
nm7035192,Paula Acuña,\N,\N
nm11445985,Coyi Aguiar,\N,\N
nm8050295,Azul Aizenberg,\N,\N
nm11459608,Fernanda Alarcón,\N,\N
nm9199478,Pablo Coya Albornoz,\N,\N
nm2091633,Eugenia Alonso,\N,\N
nm5908583,María Rosa Andreotti,\N,\N
nm11456775,Yasin Arafat,\N,\N
nm8429591,Fernanda Tablón Assillo,\N,\N
nm11448782,Andrés Avila,\N,\N
nm1568752,Nicolas Azalbert,1974,\N
nm13098220,Sebas,\N,\N
nm9793644,De La Ghetto,\N,\N
nm8766882,Karol G,1991,\N
nm13019021,Rafael Dovaraganes,\N,\N
nm1395930,Michele Lepe,\N,\N
nm8087138,Daniel Sosa,\N,\N
nm2424857,Juan Carlos Tinoco,\N,\N
nm7718438,Sebastián Villalobos,\N,\N
nm0330445,Maxine Gordon,\N,\N
nm0526152,Cynthia Lund,1960,\N
nm1546214,John Cannon,\N,\N
nm0175687,Les Conrad,\N,\N
nm1019733,Timothy Craven,\N,\N
nm0865273,Russell Todd,1958,\N
nm0781837,Nick Segal,\N,\N
nm0805437,Suzee Slater,\N,\N
nm0318603,Will Gill Jr.,\N,\N
nm0082545,Michael Billington,1941,2005
nm0083944,Olga Bisera,1944,\N
nm5909914,Jordan Rivers,\N,\N
nm10372778,Piimio Mei,\N,\N
nm9042793,Nathalie Morris,\N,\N
nm3641238,Harley Neville,\N,\N
nm9974738,James Cain,\N,\N
nm8649821,Hamish Boyle,\N,\N
nm10268179,Adrienne Kohler,\N,\N
nm6441948,Michael Fowler,\N,\N
nm4145572,Hans Weston,\N,\N
nm10968241,Rick Sahar,\N,\N
nm10968242,Jane Paul,\N,\N
nm8431098,Kimre Viviers,\N,\N
nm2144058,Paulo Lourenço,\N,\N
nm7389929,André Oudard,\N,\N
nm5031095,James Dunlop,\N,\N
nm4107375,Ivana Palezevic,\N,\N
nm1739913,Samuel Garland,1998,\N
nm2584444,Myles Cleveland,\N,\N
nm2342505,Cody Sanders,\N,\N
nm2513211,Sabrina A. Junius,\N,\N
